hgnc_id	uniprot_id
HGNC:30369	Q9NXZ1
HGNC:10524	Q9NSC2
HGNC:10526	Q9Y467
HGNC:10527	Q9BXA9
HGNC:15924	Q9UJQ4
HGNC:17958	Q6SPF0
HGNC:21574	Q8N6K7
HGNC:23023	Q9UPU9
HGNC:25492	Q5PRF9
HGNC:21180	Q5TGI4
HGNC:25394	Q7Z3H4
HGNC:26320	Q96LT4
HGNC:1348	Q5K651
HGNC:1349	Q8IVG5
HGNC:16129	Q9BYL1
HGNC:28706	Q96NU1
HGNC:31750	Q8N8I0
HGNC:24582	Q5VXD3
HGNC:27312	Q8IZD0
HGNC:18631	Q9P1V8
HGNC:15925	Q9Y3Z3
HGNC:24276	Q9Y512
HGNC:10528	Q9NSI8
HGNC:29387	Q6NSI8
HGNC:10530	O00422
HGNC:41908	Q8TEE9
HGNC:10532	O75446
HGNC:30785	Q9UHR5
HGNC:25663	Q9HAJ7
HGNC:29813	Q9H0E3
HGNC:13938	Q5SSQ6
HGNC:28055	Q86UD0
HGNC:10534	Q9NR31
HGNC:10535	Q9Y6B6
HGNC:28789	Q96BY9
HGNC:10536	Q9UL12
HGNC:17074	Q6SZW1
HGNC:24432	P82979
HGNC:10537	P49591
HGNC:17697	Q9NP81
HGNC:10538	O43290
HGNC:16860	Q15020
HGNC:19182	O94885
HGNC:15975	O75995
HGNC:25403	Q6UVJ0
HGNC:10540	P21673
HGNC:23160	Q96F10
HGNC:10541	Q01826
HGNC:21637	Q9UPW6
HGNC:27992	Q86VE3
HGNC:17795	Q9H4B6
HGNC:28566	Q8IYX7
HGNC:33727	Q658L1
HGNC:21025	Q9NPB0
HGNC:19440	Q9Y3A5
HGNC:10542	O95248
HGNC:2135	Q86WG5
HGNC:17699	Q52WX2
HGNC:34416	P0C263
HGNC:44121	P0C264
HGNC:22973	A3KN83
HGNC:29158	Q9Y2G9
HGNC:24950	Q6UWP8
HGNC:30362	Q8IVN8
HGNC:10547	O75845
HGNC:30403	Q9H7N4
HGNC:19304	O95104
HGNC:20959	Q9UPN6
HGNC:10784	Q99590
HGNC:26709	Q8N9R8
HGNC:10563	O15126
HGNC:10564	O15127
HGNC:10565	O14828
HGNC:30385	Q969E2
HGNC:30386	Q8TAC9
HGNC:10566	P57086
HGNC:13851	Q6R2W3
HGNC:30634	Q12770
HGNC:13081	Q9BY12
HGNC:19000	Q6AZY7
HGNC:28701	Q6ZMJ2
HGNC:1664	Q8WTV0
HGNC:1665	Q14108
HGNC:16820	Q14162
HGNC:19869	Q96GP6
HGNC:32411	Q4G0T1
HGNC:24275	Q8NBX0
HGNC:10571	O00767
HGNC:21088	Q86SK9
HGNC:10573	O95171
HGNC:20726	Q8WVM8
HGNC:30676	Q8WU76
HGNC:10575	P13521
HGNC:13707	Q8WXD2
HGNC:10816	P05408
HGNC:12523	P11684
HGNC:18394	Q8TD33
HGNC:51242	P0DMR2
HGNC:18395	O95968
HGNC:18396	O95969
HGNC:31748	Q6XE38
HGNC:7051	O75556
HGNC:7050	Q13296
HGNC:27616	Q4G0G5
HGNC:18384	Q96QR1
HGNC:18391	Q96PL1
HGNC:16941	O76038
HGNC:15678	P0DPB3
HGNC:33504	Q6UWF3
HGNC:21695	Q9Y6U3
HGNC:26406	Q96NL6
HGNC:18161	Q96I15
HGNC:19003	Q96GD3
HGNC:10580	Q9UN30
HGNC:10581	Q9UQR0
HGNC:21397	Q8N228
HGNC:10585	P35498
HGNC:10586	Q07699
HGNC:10588	Q99250
HGNC:10589	O60939
HGNC:10590	Q9NY46
HGNC:20665	Q9NY72
HGNC:10591	P35499
HGNC:10592	Q8IWT1
HGNC:10593	Q14524
HGNC:10594	Q01118
HGNC:10596	Q9UQD0
HGNC:10597	Q15858
HGNC:10582	Q9Y5Y9
HGNC:10583	Q9UI33
HGNC:23136	Q9BWG6
HGNC:10599	P37088
HGNC:10600	P51168
HGNC:10601	P51172
HGNC:10602	P51170
HGNC:10603	O75880
HGNC:10604	O43819
HGNC:20335	Q9UIL1
HGNC:10606	P22307
HGNC:16211	Q9UJQ7
HGNC:29507	Q9HB40
HGNC:17036	O75711
HGNC:30377	C0HLS1|Q14160
HGNC:22192	Q12765
HGNC:30381	Q96FV2
HGNC:30382	Q0VDG4
HGNC:15950	Q9BWW7
HGNC:15952	Q9NQ03
HGNC:10607	P09683
HGNC:10608	P47872
HGNC:13441	Q8IWY4
HGNC:30425	Q9NQ36
HGNC:13655	Q8IX30
HGNC:32322	Q7RTU7
HGNC:34218	A0A286YEY9
HGNC:34220	A0A286YFB4
HGNC:34222	A0A286YF60
HGNC:34223	A0A286YEV6
HGNC:34224	A0A286YF46
HGNC:34225	A0A286YF77
HGNC:34226	A0A286YF01
HGNC:34227	A0A286YFG1
HGNC:34219	P0DSO2
HGNC:34221	A0A286YEX9
HGNC:14372	Q96KG9
HGNC:19286	Q6P3W7
HGNC:19285	Q8IZE3
HGNC:25537	Q9NVU7
HGNC:10658	P18827
HGNC:10659	P34741
HGNC:10660	O75056
HGNC:10661	P31431
HGNC:10662	O00560
HGNC:15756	Q9H190
HGNC:10671	Q86SQ7
HGNC:26643	Q6IQ49
HGNC:10675	Q99470
HGNC:10676	Q9HCN8
HGNC:24188	Q9BRK5
HGNC:10680	P31040
HGNC:33867	A6NFY7
HGNC:26034	Q9NX18
HGNC:21752	Q9NRP4
HGNC:20957	Q5VUM1
HGNC:10681	P21912
HGNC:10682	Q99643
HGNC:10683	O14521
HGNC:38749	Q6ZPB5
HGNC:19307	Q7Z5N4
HGNC:19308	Q58EX2
HGNC:29958	Q8NEX9
HGNC:30311	Q8N3Y7
HGNC:20275	Q9NRG7
HGNC:29834	Q8WUS8
HGNC:35414	A6NKP2
HGNC:10691	P20132
HGNC:30404	Q96GA7
HGNC:32942	Q9HB31
HGNC:17718	P67812
HGNC:23400	Q9BY50
HGNC:10697	P55735
HGNC:10698	Q92503
HGNC:10699	O76054
HGNC:18655	Q9UDX4
HGNC:20627	Q9UDX3
HGNC:29032	O43304
HGNC:40047	B5MCN3
HGNC:29006	O15027
HGNC:30301	Q96JE7
HGNC:20260	Q96IW7
HGNC:10700	O75396
HGNC:16828	Q9BRL7
HGNC:10701	Q15436
HGNC:10702	Q15437
HGNC:17018	Q9Y6Y8
HGNC:10703	O95486
HGNC:10704	O95487
HGNC:10705	P53992
HGNC:10706	O94855
HGNC:17052	O94979
HGNC:23197	Q9NQW1
HGNC:18276	P61619
HGNC:17702	Q9H9S3
HGNC:16993	P60468
HGNC:18277	P60059
HGNC:11846	Q99442
HGNC:21082	Q9UGP8
HGNC:30972	Q96T21
HGNC:28997	Q93073
HGNC:10707	Q8WVN6
HGNC:30379	Q96EE3
HGNC:10717	Q9UBV2
HGNC:15897	Q5TEA6
HGNC:29108	Q68CR1
HGNC:10718	P16581
HGNC:10719	Q13228
HGNC:17705	O60613
HGNC:18251	Q8IZQ5
HGNC:29361	Q9C0D9
HGNC:30394	Q9Y6D0
HGNC:30397	Q8WWX9
HGNC:15999	Q9NZV5
HGNC:30395	Q9BVL4
HGNC:10751	P49908
HGNC:30396	Q9BQE4
HGNC:18136	P62341
HGNC:30399	P59797
HGNC:10752	P63302
HGNC:10720	P14151
HGNC:10721	P16109
HGNC:10722	Q14242
HGNC:10845	P60896|Q6ZVN7
HGNC:10723	Q14563
HGNC:10724	Q13214
HGNC:10725	Q99985
HGNC:10726	O95025
HGNC:10727	O15041
HGNC:10728	Q13275
HGNC:30400	Q9NS98
HGNC:10729	Q9H3S1
HGNC:10730	Q9NPR2
HGNC:10731	Q9C0C4
HGNC:10732	Q92854
HGNC:10734	O95754
HGNC:10735	Q9NTN9
HGNC:10736	Q13591
HGNC:10737	Q9P283
HGNC:10738	Q9H2E6
HGNC:10739	Q9H3T3
HGNC:10740	Q9H3T2
HGNC:16770	Q8NFY4
HGNC:10741	O75326
HGNC:10742	P04279
HGNC:10743	Q02383
HGNC:17927	Q9P0U3
HGNC:23116	Q9HC62
HGNC:17862	Q9H4L4
HGNC:28407	Q96HI0
HGNC:20944	Q9GZR1
HGNC:30402	Q9BQF6
HGNC:22992	Q96LD8
HGNC:19685	P49903
HGNC:19686	Q99611
HGNC:30605	Q9HD40
HGNC:2879	Q8WYJ6
HGNC:7729	Q15019
HGNC:10750	Q9UH03
HGNC:9165	O43236
HGNC:9164	Q99719
HGNC:15848	Q14141
HGNC:1717	Q16181
HGNC:16511	Q92599
HGNC:7323	Q9UHD8
HGNC:14349	Q9P0V9
HGNC:25589	Q9NVA2
HGNC:26348	Q8IYM1
HGNC:33280	Q6ZU15
HGNC:21061	Q96JX3
HGNC:17860	Q8NC51
HGNC:10755	O75920
HGNC:10756	O75920
HGNC:10757	P84101
HGNC:17499	Q9UGK8
HGNC:29446	Q9H4I8
HGNC:13464	Q9NRX5
HGNC:23231	Q96SA4
HGNC:11699	Q13530
HGNC:32237	A6NH21
HGNC:18825	Q86VE9
HGNC:10759	Q9Y6X1
HGNC:20607	Q8N6R1
HGNC:8941	P01009
HGNC:8985	P20848
HGNC:16	P01011
HGNC:8948	P29622
HGNC:8723	P05154
HGNC:1540	P08185
HGNC:11583	P05543
HGNC:15995	Q86WD7
HGNC:15996	Q9UK55
HGNC:19193	Q86U17
HGNC:18359	Q8IW75
HGNC:3311	P30740
HGNC:8584	P05120
HGNC:10569	P29508
HGNC:10570	P48594
HGNC:8949	P36952
HGNC:8950	P35237
HGNC:13902	O75635
HGNC:8952	P50452
HGNC:8955	P50453
HGNC:8942	P48595
HGNC:14221	Q96P15
HGNC:14220	Q96P63
HGNC:8944	Q9UIV8
HGNC:775	P01008
HGNC:4838	P05546
HGNC:8583	P05121
HGNC:8951	P07093
HGNC:24774	A8MV23
HGNC:8824	P36955
HGNC:9075	P08697
HGNC:1228	P05155
HGNC:1546	P50454
HGNC:8943	Q99574
HGNC:8945	O75830
HGNC:17932	Q9UHV2
HGNC:30784	Q14140
HGNC:17931	Q9UJW9
HGNC:25236	Q9NUC0
HGNC:33792	A2A2V5
HGNC:48576	A0A1B0GWG4
HGNC:21595	Q9Y6P5
HGNC:20746	P58004
HGNC:23060	P58005
HGNC:18379	Q86VW0
HGNC:10760	Q01105
HGNC:15573	Q9Y6X0
HGNC:29010	O15047
HGNC:29187	Q9UPS6
HGNC:18420	Q9BYW2
HGNC:20493	Q86TU7
HGNC:1258	Q9NVD3
HGNC:25566	Q9C0A6
HGNC:26116	Q8TBK2
HGNC:30412	Q8WTS6
HGNC:28508	Q8NE22
HGNC:10761	Q15047
HGNC:20263	Q96T68
HGNC:10762	Q53H47
HGNC:42937	P0DME0
HGNC:445	Q7Z333
HGNC:15955	Q53EL9
HGNC:10763	Q9BYH1
HGNC:30844	Q6UXD5
HGNC:12950	Q15637
HGNC:10765	Q15459
HGNC:10766	Q15428
HGNC:10767	Q12874
HGNC:10768	O75533
HGNC:10769	Q13435
HGNC:10770	Q15393
HGNC:10771	Q15427
HGNC:21083	Q9BWJ5
HGNC:30096	Q9Y3B4
HGNC:29064	A8K8P3
HGNC:20255	Q9UHJ3
HGNC:20256	Q5VUG0
HGNC:10773	P31947
HGNC:10774	P23246
HGNC:29574	Q86XK3
HGNC:10776	Q8N474
HGNC:10777	Q96HF1
HGNC:10778	Q6FHJ7
HGNC:10779	Q5T4F7
HGNC:10790	Q12872
HGNC:21102	Q8WV19
HGNC:25140	O95562
HGNC:28767	Q587I9
HGNC:18386	Q6UW10
HGNC:10798	Q8IWL2
HGNC:10799	Q8IWL1
HGNC:10801	P07988
HGNC:10802	P11686
HGNC:10803	P35247
HGNC:16085	Q9H9B4
HGNC:16086	Q96NB2
HGNC:16087	Q9BWM7
HGNC:16088	Q6P4A7
HGNC:16073	Q8TD22
HGNC:10805	Q16586
HGNC:10806	Q16585
HGNC:10807	Q92629
HGNC:10808	O43556
HGNC:10809	Q13326
HGNC:14075	Q96LD1
HGNC:25156	Q96ES7
HGNC:25412	Q9BQI5
HGNC:10810	O00141
HGNC:13900	Q9HBY8
HGNC:10812	Q96BR1
HGNC:29799	Q86VZ5
HGNC:28395	Q8NHU3
HGNC:25088	Q5FBB7
HGNC:30812	Q562F6
HGNC:10817	O95470
HGNC:17720	Q9BX95
HGNC:19953	Q8IWX5
HGNC:10818	P51688
HGNC:29410	Q2NKQ1
HGNC:29026	O43147
HGNC:25228	Q96HU1
HGNC:10819	O43765
HGNC:23567	Q96EQ0
HGNC:30417	Q9NRF2
HGNC:17381	O14492
HGNC:29605	Q9UQQ2
HGNC:10820	O60880
HGNC:30416	O14796
HGNC:10821	Q9NP31
HGNC:16885	Q9BRG2
HGNC:16884	Q8N5H7
HGNC:26102	Q9H788
HGNC:31440	Q5SQS7
HGNC:28819	Q6ZV89
HGNC:30439	Q7Z4S9
HGNC:34549	A6NKC9
HGNC:10822	P55822
HGNC:10823	O75368
HGNC:15567	Q9UJC5
HGNC:15568	Q9H299
HGNC:10824	Q9Y3L3
HGNC:10825	P78314
HGNC:10826	Q9P0V3
HGNC:10827	O60239
HGNC:29360	Q7L8J4
HGNC:30418	Q5HYK7
HGNC:26236	A4FU49
HGNC:10830	Q99961
HGNC:10831	Q99962
HGNC:10832	Q99963
HGNC:10833	Q9Y371
HGNC:10834	Q9NR46
HGNC:13867	Q96B97
HGNC:23664	Q5TCZ1
HGNC:29242	A1X283
HGNC:17650	Q7Z6J0
HGNC:26299	Q8TEC5
HGNC:24699	Q8TEJ3
HGNC:26009	Q8TE82
HGNC:29427	Q8TF17
HGNC:29546	Q96HL8
HGNC:15474	Q9Y566
HGNC:14295	Q9UPX8
HGNC:14294	Q9BYB0
HGNC:25321	Q9H0F6
HGNC:10838	Q15464
HGNC:10839	P04278
HGNC:10840	P29353
HGNC:29869	P98077
HGNC:18181	Q92529
HGNC:16743	Q6S5L8
HGNC:29547	Q8NEM2
HGNC:16788	Q9BZQ2
HGNC:30633	Q96IW2
HGNC:27004	Q5VZ18
HGNC:25116	Q7M4L6
HGNC:25649	Q9NUL5
HGNC:10848	Q15465
HGNC:20366	Q6UWI4
HGNC:25159	A0PJX4
HGNC:27139	Q96DD7
HGNC:30376	Q8N114
HGNC:34491	Q6ZSJ9
HGNC:35409	A6NL88
HGNC:18351	B8ZZ34
HGNC:37231	B4DS77
HGNC:29335	Q3SXP7
HGNC:28757	Q6UWV7
HGNC:34236	A6NKW6
HGNC:19214	Q8TBC3
HGNC:26318	Q8IYI0
HGNC:28773	Q86V20
HGNC:53826	Q6ZNX1
HGNC:10850	P34896
HGNC:10852	P34897
HGNC:26535	Q5VXU9
HGNC:15454	Q9UQ13
HGNC:10853	O15266
HGNC:10854	O60902
HGNC:1492	Q9UHJ6
HGNC:19336	Q149N8
HGNC:25543	Q6PI26
HGNC:24084	Q2M3G4
HGNC:630	Q13796
HGNC:30422	Q8TF72
HGNC:29215	Q9ULL8
HGNC:29319	A0MZ66
HGNC:10856	P14410
HGNC:18187	Q9HAT2
HGNC:10857	Q8IUQ4
HGNC:10858	O43255
HGNC:30553	Q8IW03
HGNC:25967	Q9NXL6
HGNC:24272	Q8NBJ9
HGNC:30575	Q6IA17
HGNC:11127	Q9BZZ2
HGNC:10874	O15389
HGNC:10875	O43699
HGNC:10876	Q9Y286
HGNC:10877	Q9NYZ4
HGNC:10878	Q9Y336
HGNC:15620	Q96LC7
HGNC:15622	Q96RL6
HGNC:15482	Q96PQ1
HGNC:32926	Q08ET2
HGNC:27596	Q6ZMC9
HGNC:24851	A6NMB1
HGNC:26856	Q8N7X8
HGNC:8157	Q99720
HGNC:11142	P57059
HGNC:21680	Q9H0K1
HGNC:29165	Q9Y2K2
HGNC:26119	Q9BRV8
HGNC:24624	Q9H173
HGNC:10882	P81133
HGNC:10883	Q14190
HGNC:24779	Q8NDZ2
HGNC:19353	Q96ST3
HGNC:19354	O75182
HGNC:30702	Q9NP50
HGNC:10885	Q96FS4
HGNC:20284	O43166
HGNC:23800	Q9P2F8
HGNC:23801	O60292
HGNC:9662	P78324
HGNC:15928	O00241|Q5TFQ8
HGNC:16247	Q5JXA9
HGNC:16248	Q9H106
HGNC:15757	Q9P1W8
HGNC:14929	Q96EB6
HGNC:10886	Q8IXJ6
HGNC:14931	Q9NTG7
HGNC:14932	Q9Y6E7
HGNC:14933	Q9NXA8
HGNC:14934	Q8N6T7
HGNC:14935	Q9NRC8
HGNC:17710	Q9Y3P8
HGNC:17712	O15304
HGNC:10887	Q15475
HGNC:10888	Q9NPC8
HGNC:10889	O95343
HGNC:10890	Q9UIU6
HGNC:10891	Q8N196
HGNC:10892	O95475
HGNC:28109	Q96BD8
HGNC:28006	Q8WVK7
HGNC:20262	Q8IX90
HGNC:15605	Q86WV1
HGNC:15687	O75563
HGNC:10896	P12755
HGNC:10898	Q15477
HGNC:23639	Q6PGP7
HGNC:30300	Q9GZS3
HGNC:32697	Q1XH10
HGNC:10897	P12757
HGNC:21326	P84550
HGNC:32695	Q2VWA4
HGNC:10899	P63208
HGNC:10901	Q13309
HGNC:10902	Q13239
HGNC:17329	Q9H6Q3
HGNC:26387	Q8ND83
HGNC:29282	Q9P270
HGNC:10903	Q13291
HGNC:21392	Q96DU3
HGNC:21394	Q9NQ25
HGNC:21391	Q9P0V8
HGNC:18430	Q96A28
HGNC:10904	Q14493
HGNC:10939	P43005
HGNC:10940	P43004
HGNC:10941	P43003
HGNC:10942	P43007
HGNC:10943	Q15758
HGNC:10944	P48664
HGNC:10945	O00341
HGNC:11005	P11166
HGNC:11006	P11168
HGNC:11007	P11169
HGNC:11009	P14672
HGNC:15930	Q9NR83
HGNC:11010	P22732
HGNC:11011	Q9UGQ3
HGNC:13445	Q6PXP3
HGNC:13812	Q9NY64
HGNC:13446	Q9NRM0
HGNC:13444	O95528
HGNC:14239	Q9BYW1
HGNC:18067	Q8TD20
HGNC:15956	Q96QE2
HGNC:18301	Q8TDB8
HGNC:11025	Q07837
HGNC:11026	P08195
HGNC:11027	P02730
HGNC:13813	Q9BWU0
HGNC:11028	P04920
HGNC:11029	P48751
HGNC:11030	Q9Y6R1
HGNC:18168	Q9BY07
HGNC:11033	Q9Y6M7
HGNC:11034	Q2Y0W8
HGNC:11035	Q96Q91
HGNC:13811	Q6U841
HGNC:16438	Q8NBS3
HGNC:11036	P13866
HGNC:11037	P31639
HGNC:11038	P53794
HGNC:11039	Q9NY91
HGNC:11040	Q92911
HGNC:11041	Q9Y289
HGNC:14025	Q9GZV3
HGNC:19119	Q8N695
HGNC:22146	Q2M3M2
HGNC:23155	A0PJK1
HGNC:23091	Q8WWX8
HGNC:28750	Q1EHB4
HGNC:11042	P30531
HGNC:11048	P23975
HGNC:11049	Q01959
HGNC:11050	P31645
HGNC:11051	Q9Y345
HGNC:11052	P31641
HGNC:11054	Q99884
HGNC:11055	P48029
HGNC:11056	P48067
HGNC:11044	P48066
HGNC:11045	P48065
HGNC:11046	Q9NSD5
HGNC:11047	Q9UN76
HGNC:13621	Q9H2J7
HGNC:13622	Q9GZN6
HGNC:31399	Q9H1V8
HGNC:26441	Q96N87
HGNC:27960	Q695T7
HGNC:30927	Q9NP91
HGNC:11057	P30825
HGNC:11060	P52569
HGNC:11061	Q8WY07
HGNC:11062	O43246
HGNC:11063	Q01650
HGNC:11064	Q92536
HGNC:25807	Q96CW6
HGNC:11065	Q9UM01
HGNC:11066	Q9UHI5
HGNC:11067	P82251
HGNC:11058	Q9NS82
HGNC:11059	Q9UPY5
HGNC:23092	Q8TCU3
HGNC:29326	Q8TBB6
HGNC:11068	P32418
HGNC:11069	Q9UPR5
HGNC:11070	P57103
HGNC:26175	Q6J4K2
HGNC:11071	P19634
HGNC:11072	Q9UBY0
HGNC:11073	P48764
HGNC:11077	Q6AI14
HGNC:11078	Q14940
HGNC:11079	Q92581
HGNC:17123	Q96T83
HGNC:20728	Q9Y2E8
HGNC:20653	Q8IVB4
HGNC:24244	Q4ZJI4
HGNC:25143	Q86UD5
HGNC:31401	Q4G0N8
HGNC:28664	Q5TAH2
HGNC:10905	Q14973
HGNC:10906	Q12908
HGNC:22979	P09131
HGNC:22980	Q96EP9
HGNC:22981	Q5PT55
HGNC:30603	Q3KNW5
HGNC:23088	Q0GE19
HGNC:10907	P49279
HGNC:10908	P49281
HGNC:10910	Q13621
HGNC:10911	P55011
HGNC:10912	P55017
HGNC:10913	Q9UP95
HGNC:13818	Q9H2X9
HGNC:10914	Q9UHW9
HGNC:10915	Q9Y666
HGNC:15595	A0AV02
HGNC:17435	Q9BXP2
HGNC:10916	Q9BZW2
HGNC:10917	Q13183
HGNC:14430	Q8WWT9
HGNC:15827	Q9UKG4
HGNC:23089	Q86YT5
HGNC:10918	Q13336
HGNC:10919	Q15849
HGNC:10920	P46059
HGNC:10921	Q16348
HGNC:18068	Q8IY34
HGNC:23090	Q8N697
HGNC:33455	A6NIM6
HGNC:10922	P53985
HGNC:10923	P36021
HGNC:10924	O15427
HGNC:10925	O15374
HGNC:10926	O15375
HGNC:10927	O15403
HGNC:10928	O60669
HGNC:16270	O95907
HGNC:23520	Q7RTY1
HGNC:17027	Q8TF71
HGNC:23093	Q8NCK7
HGNC:23094	Q6ZSM3
HGNC:31037	Q7RTY0
HGNC:26417	Q7RTX9
HGNC:10929	Q14916
HGNC:10930	O00624
HGNC:10931	O00476
HGNC:10932	Q9Y2C5
HGNC:10933	Q9NRA2
HGNC:16703	Q9P2U8
HGNC:16704	Q9P2U7
HGNC:20151	Q8NDX2
HGNC:16192	Q9BYT1
HGNC:10934	P54219
HGNC:10935	Q05940
HGNC:10936	Q16572
HGNC:21573	Q6NT16
HGNC:10937	P41440
HGNC:10938	O60779
HGNC:16266	Q9BZV2
HGNC:10946	Q8WUM9
HGNC:10947	Q08357
HGNC:10963	O15245
HGNC:10966	O15244
HGNC:10967	O75751
HGNC:10968	Q9H015
HGNC:10969	O76082
HGNC:10970	Q4U2R8
HGNC:10971	Q9Y694
HGNC:10972	Q8TCC7
HGNC:16261	Q8IVM8
HGNC:18057	Q63ZE4
HGNC:18120	Q9NSA0
HGNC:17989	Q96S37
HGNC:8494	Q9Y226
HGNC:8495	Q9Y267
HGNC:20301	Q8IZD6
HGNC:20302	Q86VW1
HGNC:23095	Q8WUG5
HGNC:10964	Q96BI1
HGNC:21106	A1A5C7
HGNC:28542	Q8N4F4
HGNC:32935	Q6T423
HGNC:27091	A6NKX4
HGNC:10974	Q9UHI7
HGNC:10973	Q9UGH3
HGNC:20601	Q6PIS1
HGNC:10975	O60721
HGNC:10976	Q9UI40
HGNC:10977	Q9HC58
HGNC:10978	Q8NFF2
HGNC:20611	Q71RS6
HGNC:10979	P53007
HGNC:22921	Q9BXI2
HGNC:10989	Q00325
HGNC:10990	P12235
HGNC:10991	P05141
HGNC:10992	P12236
HGNC:10980	Q9UBX3
HGNC:10981	Q02978
HGNC:10982	O75746
HGNC:10983	Q9UJS0
HGNC:10984	O95258
HGNC:10985	Q9Y619
HGNC:10986	P16260
HGNC:10987	O43808
HGNC:10988	Q9H1K4
HGNC:14409	Q9HC21
HGNC:1421	O43772
HGNC:14411	Q9BQT8
HGNC:19954	Q9H936
HGNC:19375	Q9BV35
HGNC:20662	Q6NUK1
HGNC:20663	Q6KCM7
HGNC:20661	Q70HW3
HGNC:21065	O95847
HGNC:23472	Q96A46
HGNC:20116	Q8N8R3
HGNC:27371	Q5SVS4
HGNC:25319	Q9H0C2
HGNC:29683	Q9H2D1
HGNC:29681	Q9BSK2
HGNC:27653	Q6PIV7
HGNC:31921	Q3KQZ1
HGNC:25554	Q96CQ1
HGNC:29786	Q9NYZ2
HGNC:26054	Q96DW6
HGNC:24279	Q9BZJ4
HGNC:29680	Q8TBP6
HGNC:28533	Q8N5S1
HGNC:28380	Q86VD7
HGNC:30557	Q8WUT9
HGNC:29036	Q96H78
HGNC:27442	Q8N413
HGNC:25198	Q96AG3
HGNC:20115	Q6Q0C1
HGNC:30451	Q6ZT89
HGNC:23323	Q9H1U9
HGNC:23324	Q3SY17
HGNC:31894	Q5H9E4
HGNC:10993	Q9H2B4
HGNC:10994	P50443
HGNC:3018	P40879
HGNC:8818	O43511
HGNC:9359	P58743
HGNC:14472	Q9BXS9
HGNC:14467	Q8TE54
HGNC:14468	Q96RN1
HGNC:14469	Q7LBE3
HGNC:14471	Q86WA9
HGNC:10995	Q6PCB7
HGNC:10996	O14975
HGNC:10997	Q5K4L6
HGNC:10998	Q6P1M0
HGNC:10999	Q9Y2P5
HGNC:11000	Q9Y2P4
HGNC:11001	O00337
HGNC:11002	O43868
HGNC:16484	Q9HAS3
HGNC:11003	Q99808
HGNC:11004	Q14542
HGNC:23096	Q9BZD2
HGNC:23097	Q7RTT9
HGNC:11012	Q9Y6M5
HGNC:11013	Q9BRI3
HGNC:11014	Q99726
HGNC:11015	O14863
HGNC:19089	Q8TAD4
HGNC:19305	Q6NXT4
HGNC:19306	Q8NEW0
HGNC:20303	Q8IWU4
HGNC:1329	Q6PML9
HGNC:25355	Q6XR72
HGNC:11016	O15431
HGNC:11017	O15432
HGNC:11018	Q9H598
HGNC:95	O00400
HGNC:11019	Q06495
HGNC:11020	O95436
HGNC:20305	Q8N130
HGNC:11021	P78382
HGNC:11022	P78381
HGNC:11023	Q9Y2D2
HGNC:20753	L0R6Q1|Q96G79
HGNC:20792	Q9BS91
HGNC:20798	P78383
HGNC:16872	Q8TB61
HGNC:21601	Q9H1N7
HGNC:20584	Q969S0
HGNC:20197	Q96A29
HGNC:17117	Q9NQQ7
HGNC:20800	Q9NTN3
HGNC:20799	Q76EJ3
HGNC:15621	Q5M8T2
HGNC:20803	Q96K37
HGNC:33941	P0CK96
HGNC:20864	Q7Z769
HGNC:17058	Q6ICL7
HGNC:21483	Q5T1Q4
HGNC:23615	Q8IXU6
HGNC:23616	Q8IY50
HGNC:19845	A4IF30
HGNC:23617	Q8WV83
HGNC:26055	Q8N357
HGNC:26607	Q2M3R5
HGNC:28480	Q8TBE7
HGNC:26848	Q8N808
HGNC:31043	P0C7Q5
HGNC:15546	Q96KT7
HGNC:31351	P0C7Q6
HGNC:18761	Q7Z2H8
HGNC:18762	Q495M3
HGNC:19659	Q495N2
HGNC:19660	Q6YBV0
HGNC:11024	P57057
HGNC:20644	Q8TED4
HGNC:20651	Q8NCC5
HGNC:4061	O43826
HGNC:13447	Q9H2H9
HGNC:13448	Q96QD8
HGNC:18044	Q99624
HGNC:14679	Q969I6
HGNC:18070	Q8WUX1
HGNC:19863	Q8IZM9
HGNC:25582	Q9NVC3
HGNC:32434	A6NNN8
HGNC:26907	Q8NBW4
HGNC:28237	Q9HBR0
HGNC:26836	Q08AI6
HGNC:12876	Q9NY26
HGNC:17127	Q9NP94
HGNC:17128	Q9BRY0
HGNC:17129	Q6P5W5
HGNC:20502	Q6ZMH5
HGNC:18607	Q13433
HGNC:4927	Q92504
HGNC:20862	Q9C0K1
HGNC:20182	Q9NUM3
HGNC:20861	Q9ULF5
HGNC:14463	Q8N1S5
HGNC:20860	Q504Y0
HGNC:20859	Q96H72
HGNC:20858	Q15043
HGNC:10909	Q9NP59
HGNC:19429	Q8IVJ1
HGNC:31045	Q96JW4
HGNC:31046	Q96GZ6
HGNC:9225	O75387
HGNC:23087	Q8N370
HGNC:17466	Q8NBI5
HGNC:18798	Q8WWI5
HGNC:17292	Q8IWA5
HGNC:28689	Q8N4M1
HGNC:13941	Q53GD3
HGNC:28524	Q8NCS7
HGNC:17939	Q9Y2W3
HGNC:16472	Q9UMX9
HGNC:8642	Q96JT2
HGNC:29196	Q5BKX6
HGNC:30521	Q96NT5
HGNC:16055	Q9BY10
HGNC:27501	Q7Z3Q1
HGNC:25588	Q96FL8
HGNC:26439	Q86VL8
HGNC:26035	Q6P1K1
HGNC:26177	Q6UXD7
HGNC:16628	Q96SL1
HGNC:30657	Q9BRV3
